imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification,releaseyear,month,day
tt8827178,0.0,,,0.0,[],,941405.0,en,More Dirty Blondes,"Two beautiful, sexy blonde surfer chicks come up with a lascivious plot to oust two stuffy suit-types from their ocean vacation in this erotic release.",0.6000000000000001,/fUynYgFqEr0OaXVV0ASe6JIzgQ7.jpg,"[{'id': 83589, 'logo_path': None, 'name': 'Torchlight Pictures', 'origin_country': 'US'}]",[],2007-01-01,0.0,88.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Stay Off Our Beach!,More Dirty Blondes,0.0,0.0,0.0,NR,2007,1,1
tt1111231,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,61869.0,en,Friends for Life,"Still grieving over the loss of his wife, widowed lawyer Jim Crawford (Michael Flynn) discovers a pack of orphaned wolf cubs who face certain death unless he takes them in. Unprepared for the task, but unwilling to see them suffer, he takes them into his care and keeping...with the help of an offbeat angel. It is a daunting task with unintended...sometimes hilarious consequences. As the wolf cubs grow, so does Jim's love for them. But wolves are creatures of the wild, and Jim is faced with the excruciating decision to return his companions from whence they came. When a greedy real estate developer (David Nibley) plans threaten the wolves survival, Jim must protect them in their natural habitat...and in the courtroom. Friends For Life is a heartwarming 3D adventure appropriate for all ages",1.453,/y5v590vzJl9NUL5RNRwJe2fsDqo.jpg,"[{'id': 22087, 'logo_path': None, 'name': 'Grizzly Film Productions', 'origin_country': ''}, {'id': 22088, 'logo_path': None, 'name': 'Graça Filmes', 'origin_country': 'BR'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'BR', 'name': 'Brazil'}]",2008-11-14,0.0,92.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Friends for Life,0.0,6.5,2.0,G,2008,11,14
tt1111948,0.0,/v6A68pZ2BWqxFMFdSuCCZBPPj8I.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",,14655.0,en,Soul Men,"Two former backup soul singers, Louis and Floyd, have not spoken to each other in 20 years, and reluctantly agree to travel across the country together to a reunion concert to honor their recently-deceased lead singer. Cleo, a beautiful young woman who is believed to be Floyd's daughter, accompanies them as a new singer.",8.456,/ewU8w8IPlAkauFutzSwYYFILiU8.jpg,"[{'id': 7405, 'logo_path': '/rfnws0uY8rsNAsrLbx3gEIcYXx3.png', 'name': 'Dimension Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-11-07,0.0,103.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Soul Men,0.0,6.087,150.0,R,2008,11,7
tt1117379,0.0,/7K1SocI0yK7dxtD9PAupi3U1cRs.jpg,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",http://www.bcvdmovie.com,67892.0,en,Bonnie & Clyde vs. Dracula,"After a heist goes wrong, outlaw couple Bonnie and Clyde crash a mansion inhabited by the recently revived Dracula.",1.98,/3AL9KRSvVOL93ant4Eh3VLbGjNz.jpg,"[{'id': 7234, 'logo_path': None, 'name': 'Outpost Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-06-01,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"When gangsters meet vampires, there's bloody hell to pay...",Bonnie & Clyde vs. Dracula,0.0,3.3,14.0,NR,2008,6,1
tt1117385,0.0,/jFjQSLuDNgweOgBezN87BW5WjP5.jpg,,2900000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",https://www.sonypictures.com/movies/felon,13012.0,en,Felon,A family man convicted of killing an intruder must cope with life afterward in the violent penal system.,19.224,/1eYGh6DETJFXQt5PWjV8lp8YZvx.jpg,"[{'id': 3074, 'logo_path': None, 'name': 'Pantry Films', 'origin_country': ''}, {'id': 11341, 'logo_path': '/xytTBODEy3p20ksHL4Ftxr483Iv.png', 'name': 'Stage 6 Films', 'origin_country': 'US'}, {'id': 22539, 'logo_path': None, 'name': 'Tooley Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-07-17,0.0,103.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,No rule. No hope. No way out.,Felon,0.0,7.179,816.0,R,2008,7,17
tt1118687,0.0,/lTbbch1mAfPSjuYkDgeG2Xn2suA.jpg,,1000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,27612.0,en,Plague Town,An American family visiting their Irish roots accidentally stumbles on a horde of bloodthirsty mutant children.,2.961,/rLIdcCXTZ10iE3fazzQk6nIxp6G.jpg,"[{'id': 4592, 'logo_path': '/kgK8NV5jZtqsmnZv92s1I5DnLNX.png', 'name': 'Dark Sky Films', 'origin_country': 'US'}, {'id': 38474, 'logo_path': '/wDtZ0YB3KOaVSNGQjoFOc20YPap.png', 'name': 'Severin Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-04-03,0.0,85.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,It's in the blood.,Plague Town,0.0,4.779,34.0,NR,2009,4,3
tt1125849,0.0,/wcJmFsz8RqIhozMwvU81hreTX4i.jpg,,6000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.thewrestlermovie.com/,12163.0,en,The Wrestler,"Aging wrestler Randy ""The Ram"" Robinson is long past his prime but still ready and rarin' to go on the pro-wrestling circuit. After a particularly brutal beating, however, Randy hangs up his tights, pursues a serious relationship with a long-in-the-tooth stripper, and tries to reconnect with his estranged daughter. But he can't resist the lure of the ring and readies himself for a comeback.",16.212,/6OTR8dSoNGjWohJNo3UhIGd3Tj.jpg,"[{'id': 856, 'logo_path': '/3tfzS2CrX6Ntbu927XzHXEPDA6y.png', 'name': 'Wild Bunch', 'origin_country': 'FR'}, {'id': 7504, 'logo_path': None, 'name': 'Top Rope', 'origin_country': 'US'}, {'id': 831, 'logo_path': '/vLENXiYTyITnMDrTKabUXhgTKX2.png', 'name': 'Saturn Films', 'origin_country': 'US'}, {'id': 7503, 'logo_path': '/3K8wbNkTn7O4wX89ucnp1ZYR1XF.png', 'name': 'Protozoa Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2008-09-07,44734660.0,109.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Love. Pain. Glory.,The Wrestler,0.0,7.532,3381.0,R,2008,9,7
tt1126596,0.0,/cSztWfASWpNVkWtu9Xm44EnxlWR.jpg,"{'id': 159603, 'name': 'The Hood Collection', 'poster_path': '/rYLrUiuozq0ULiXGbujI1ullPPu.jpg', 'backdrop_path': '/nWby7b0qi20Cs5qfwwdVW56OImJ.jpg'}",0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,13058.0,en,Adulthood,"After serving six years for killing his schoolmate, a young man learns that someone is out for revenge.",5.535,/pKyfNRTkpY5MmoAOCvL2ZmPoPn1.jpg,"[{'id': 1178, 'logo_path': None, 'name': 'Pathé Pictures International', 'origin_country': 'GB'}, {'id': 6359, 'logo_path': None, 'name': 'Cipher Films', 'origin_country': ''}, {'id': 6371, 'logo_path': '/zjXvcv1md91eXLZiJExUOTEwgdd.png', 'name': 'Unstoppable Entertainment', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2008-06-16,0.0,99.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,After Kidulthood comes...,Adulthood,0.0,6.08,125.0,R,2008,6,16
tt1127215,0.0,/x0QDtNng2CrASqZCen5m0dwNGSR.jpg,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,36594.0,en,The Devil's Mercy,"A couple and their six-year-old son move into an old Connecticut house where the boy soon becomes distraught with thoughts of monsters dwelling in the attic. When their friends and guests abruptly go missing or die mysteriously, it becomes a race against time as the family's lives are in peril.",3.192,/wSfMM0NszbBs3aT3Cgpn7pBW0Ns.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",2008-01-01,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Devil's Mercy,0.0,3.8,10.0,R,2008,1,1
tt1127228,0.0,/e5Lp2b7vt8XMaUVa4Um1tZKfija.jpg,,0.0,"[{'id': 27, 'name': 'Horror'}]",,390213.0,en,Zombthology,Tiffany Shepis is kidnapped by a fan and forced to watch four short zombie stories by four different directors.,0.718,/65Udt6XjlKts3MtE6I0BtuzyMor.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-08-19,0.0,100.0,[],Released,4 Stories. 3 Directors. 1 Nasty Bite.,Zombthology,0.0,3.8,4.0,NR,2008,8,19
tt1129381,0.0,/bPsRQpaDniVdput0im0va9xwn3y.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",http://www.lowerlearningmovie.com/,13577.0,en,Lower Learning,"Barry Goldwater Elementary is on the brink of collapse: the lowest test scores in the state, teachers who are either drunk or having sex on school grounds, and a principal who extorts money from parents. It's up to Tom, the down-on-his-luck vice-principal, to rally the lazy teachers, expose the principal's corruption, and turn the school around before an end of the day board decision.",7.887,/isZ3CKJd62hlZf66UA9JABufRIq.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-10,0.0,97.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A-B-C-F-U!,Lower Learning,0.0,4.786,56.0,R,2008,10,10
tt1129423,0.0,/3gMtnO5vDznlKsUW7sU9EfRufIc.jpg,,500000.0,"[{'id': 18, 'name': 'Drama'}]",http://www.fireproofthemovie.com/,14438.0,en,Fireproof,"A heroic fire captain values dedication and service to others above all else, but the most important partnership in his life, his marriage, is about to go up in smoke.",37.225,/hfoCG75j1YaNyfZGPg0rWy3nFmU.jpg,"[{'id': 9118, 'logo_path': '/9o6KLcDBRw3fNItUflJVwj8dZpC.png', 'name': 'Samuel Goldwyn Films', 'origin_country': 'US'}, {'id': 10156, 'logo_path': '/bWjWWQfiyZh9AkGYCkx1NcVdSvn.png', 'name': 'Affirm Films', 'origin_country': 'US'}, {'id': 3290, 'logo_path': None, 'name': 'Carmel Entertainment', 'origin_country': ''}, {'id': 93408, 'logo_path': None, 'name': 'FortyFour Studios', 'origin_country': ''}, {'id': 3291, 'logo_path': None, 'name': 'Provident Films', 'origin_country': 'US'}, {'id': 41967, 'logo_path': None, 'name': 'Sherwood Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-09-26,33456317.0,122.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Never leave your partner behind.,Fireproof,0.0,7.623,660.0,PG,2008,9,26
tt1129428,0.0,/Fkvl38DcWyPRBMjpQCrXwcaHwk.jpg,,170000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,19197.0,en,Mum & Dad,"Mum and Dad, and their 'adopted' children, Birdie & Elbie, work at the airport. The family live off whatever they scavenge from cargo holds, offices and hotels - including a steady stream of transient workers who populate the airport's soulless hub. When Lena, a young Polish office cleaner, is befriended by Birdie, she gets drawn into a nightmarish world of torture, murder and perversity.",5.101,/sroY1g3UzeUnGMOQJysCoVpgNxB.jpg,"[{'id': 22108, 'logo_path': None, 'name': '2am Films', 'origin_country': ''}, {'id': 1917, 'logo_path': None, 'name': 'EM Media', 'origin_country': 'GB'}, {'id': 21627, 'logo_path': '/wAM874kqPQoCbirbCEY3zQlz160.png', 'name': 'Film London', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2008-08-22,0.0,84.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Parents can be bloody murder.,Mum & Dad,0.0,5.757,114.0,NR,2008,8,22
tt1129442,0.0,/nNbxrSyKUTMVwpnFgnKH9ZV0QZ8.jpg,"{'id': 9518, 'name': 'The Transporter Collection', 'poster_path': '/uakYnYtFxqjS8pjEWW9lGWmdMRz.jpg', 'backdrop_path': '/qDuTIGAEbxF3jP9zNILLAoxNLpU.jpg'}",30000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",http://transporter3film.com/,13387.0,en,Transporter 3,"Frank Martin puts the driving gloves on to deliver Valentina, the kidnapped daughter of a Ukranian government official, from Marseilles to Odessa on the Black Sea. En route, he has to contend with thugs who want to intercept Valentina's safe delivery and not let his personal feelings get in the way of his dangerous objective.",31.835,/o4w9VF3GRZuXe9NHHvZ07pJespl.jpg,"[{'id': 6877, 'logo_path': None, 'name': 'Grive Productions', 'origin_country': 'FR'}, {'id': 6896, 'logo_path': '/2Q89KvzxTKB5BAv9RqFIPI1qb7E.png', 'name': 'EuropaCorp', 'origin_country': 'FR'}, {'id': 356, 'logo_path': '/tSJvuFaLIp7l0ONLUiAHA61GbXu.png', 'name': 'TF1 Films Production', 'origin_country': 'FR'}, {'id': 6370, 'logo_path': None, 'name': 'Quinta Communications', 'origin_country': 'FR'}, {'id': 972, 'logo_path': None, 'name': 'Current Entertainment', 'origin_country': 'US'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-11-26,108979549.0,104.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Ukrainian', 'iso_639_1': 'uk', 'name': 'Український'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}, {'english_name': 'Hungarian', 'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,"This time, the rules are the same. Except one.",Transporter 3,0.0,6.143,3132.0,PG-13,2008,11,26
tt1131747,0.0,/4frnNZ4gToDU6CXBIfhvAsbFnRb.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,18571.0,en,Phantom Punch,"From his discovery by a priest while serving time at the Missouri State Penitentiary to the infamous 'Phantom Punch' by Cassius Clay which effectively ended his career, the movie spans the years from 1950 to Liston's mysterious and untimely death in 1971.",3.044,/gPRVq57XRo2Us6GiRvSia8VFr2K.jpg,"[{'id': 7091, 'logo_path': None, 'name': 'Access Motion Pictures', 'origin_country': ''}, {'id': 21320, 'logo_path': None, 'name': 'Byron A. Martin Productions', 'origin_country': ''}, {'id': 21321, 'logo_path': None, 'name': 'MP Productions', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-09-01,0.0,105.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Before Tyson, there was Liston.",Phantom Punch,0.0,5.231,13.0,R,2008,9,1
tt1132438,0.0,,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",,54101.0,en,Born of Earth,"Over centuries humans have been mysteriously disappearing with no explanations, just hushed whispers in the dark. On the surface Prophet Hills seems like a perfect place to live and raise a family, but Danny Kessler (Baldwin) has seen better days. This is one man's journey to find the culprit of the ultimate sacrifice he's endured. He must face his demons and go back to the place that has haunted him. He must convince family, friends and townspeople that something is not right in Prophet Hills. He must make them believe that something evil is living beneath their own backyards.",1.063,/tAoGWRbYkl7ufR8IYGf4hhscdfA.jpg,[],[],2011-09-13,0.0,80.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Something Evil Is Living Beneath,Born of Earth,0.0,5.2,2.0,R,2011,9,13
tt1132578,0.0,/9GchP4scivxi2TW1cTAz2nw9EnU.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,39395.0,ro,Boogie,"On his spring break at the seaside, with his wife and his four year old son, Bogdan Ciocazanu runs into his best friends from high-school at the precise date and time that reminds all of them of their most glorious drinking trips and sexual escapades of their younger days. Frustrated that, between his job and his family, time is no longer his to manage and play with, Boogie now takes his shock dosage of freedom and spends a night to tick off all the items on the map of his youth (drinking, games, flirting, prostitutes). In the morning, after the disillusionment of the remake he experiences with his former friends, he returns to his wife.",2.586,/e3zU3mtfoZbUx9i0I6ZpxLVpTt6.jpg,"[{'id': 13020, 'logo_path': '/kXQRJWdpNbJBoCbmgCZpaW7VskK.png', 'name': 'Multi Media Est', 'origin_country': 'RO'}, {'id': 83718, 'logo_path': '/xySHk1Qe5jmEhSa01EZ2wp9ekr9.png', 'name': 'Antena 1', 'origin_country': 'RO'}]","[{'iso_3166_1': 'RO', 'name': 'Romania'}]",2008-06-17,0.0,102.0,"[{'english_name': 'Romanian', 'iso_639_1': 'ro', 'name': 'Română'}]",Released,Boogie finds himself caught between family obligations and the temptation of a night out like in the good old days.,Summer Holiday,0.0,5.632,19.0,NR,2008,6,17
tt1132626,0.0,/9rlenYH6E1kOWuQW3wl4XjjFKTJ.jpg,"{'id': 656, 'name': 'Saw Collection', 'poster_path': '/xkaNkpaYGT6d3gRReVJ76DyYqjt.jpg', 'backdrop_path': '/oLfS1lOmN2KIU2IQ200SDEPVEZe.jpg'}",10800000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,11917.0,en,Saw V,"Detective Hoffman is seemingly the last person alive to carry on the Jigsaw legacy. But when his secret is threatened, he must go on the hunt to eliminate all the loose ends.",57.582,/cAVsTZTFGmPlZYhdgiRhu3GRLU3.jpg,"[{'id': 2061, 'logo_path': '/o9LbN33hRaj4qcebUv1bikyXeoB.png', 'name': 'Twisted Pictures', 'origin_country': 'US'}, {'id': 771, 'logo_path': None, 'name': 'Mandate Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-23,113864059.0,95.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,You won't believe how it ends.,Saw V,0.0,6.17,3213.0,R,2008,10,23
tt1133991,0.0,/xpXkdDAw1ilEtkhiCcUSgIwrttX.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",http://www.whatdoesntkillyoumovie.com/,15801.0,en,What Doesn't Kill You,"Two childhood friends from South Boston turn to crime as a way to get by, ultimately causing a strain in their personal lives and their friendship.",9.969,/eospjku2O2O5c7rcfnD7Uw5CmGf.jpg,"[{'id': 2448, 'logo_path': None, 'name': 'Yari Film Group', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-12-12,44872.0,100.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Everyone has a choice. Every choice has a consequence.,What Doesn't Kill You,0.0,5.977,173.0,R,2008,12,12
tt1135985,0.0,/aKocfcKDF4DJopM6vfRT1CUXRey.jpg,,19000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",http://www.sexdrivethemovie.com/,13523.0,en,Sex Drive,A high school senior drives cross-country with his best friends to hook up with a babe he met online.,28.685,/pKaFgIpPtkiYTEqytKPaHzlz4Tn.jpg,"[{'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}, {'id': 10067, 'logo_path': '/p1kZoVNfkVvk7xyJZEposRxcfh8.png', 'name': 'Alloy Entertainment', 'origin_country': 'US'}, {'id': 500, 'logo_path': '/yDDFvMZAEbLGAm90LxzmayEfvE5.png', 'name': 'Goldcrest', 'origin_country': 'GB'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-16,18755936.0,109.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,He's leaving virgin territory.,Sex Drive,0.0,6.35,1235.0,R,2008,10,16
tt1137437,0.0,/ne0n4qnoLZqZtdIkgqWehehAqnx.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",http://www.lovegoodbye.com,43547.0,en,Between Love & Goodbye,"A modern gay drama about falling in and out of love, and the rocky road in between.",1.357,/ACoxfEKvrLmTdnogtwaLRefbMk.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-01-30,0.0,97.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Can you promise forever?,Between Love & Goodbye,0.0,5.737,19.0,R,2009,1,30
tt1137994,0.0,/hI4UYbpwgLeVbaNdARjKSbdHzvT.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://tlareleasing.com/films/3-day-weekend/,19369.0,en,3-Day Weekend,"Long-term couple Simon and Jason, along with daddy-ish Cooper and his boy du jour, escape to a mountain cabin for a three-day weekend away from their hectic city lives. Looking to spice up this long-standing tradition, they add a special twist to this years retreat - each of them must invite one attractive single friend to their mountain getaway.",2.326,/yCj34aMsDvdInM1j8k2R5iLuQn1.jpg,"[{'id': 3598, 'logo_path': None, 'name': 'Guest House Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-06-03,0.0,84.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Start Packing,3-Day Weekend,0.0,4.1,16.0,NR,2008,6,3
tt1139319,0.0,/386dpSzzDNvW4dc0XcyBdmjyzVC.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,33035.0,en,A Film with Me in It,"A dissolute scriptwriter and a dejected actor become unwittingly drawn into a labyrinthine mess when several people experience bizarre accidental deaths in their flat. Though the men didn't deliberately cause any of the incidents, they fear that they will be unfairly pegged as murderers if they relay information to the cops, and promptly set about disposing of the corpses in gruesome ways.",5.09,/57GQHC3i251zv1efn85wTxYSykb.jpg,"[{'id': 5122, 'logo_path': None, 'name': 'Parallel Films', 'origin_country': 'IE'}, {'id': 1898, 'logo_path': '/8ix6SGlJiyuUDxLBtY8E0PY2G7w.png', 'name': 'Fís Éireann/Screen Ireland', 'origin_country': 'IE'}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}]",2008-10-17,0.0,89.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A black comedy about screenwriting and slightly fatal accidents,A Film with Me in It,0.0,5.975,61.0,NR,2008,10,17
tt1139797,0.0,/2l7T1uDcOkivwUq3wDO8gGL5JAi.jpg,,4000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",http://www.lettherightoneinmovie.com,13310.0,sv,Låt den rätte komma in,"Set in 1982 in the suburb of Blackeberg, Stockholm, twelve-year-old Oskar is a lonely outsider, bullied at school by his classmates; at home, Oskar dreams of revenge against a trio of bullies. He befriends his twelve-year-old, next-door neighbor Eli, who only appears at night in the snow-covered playground outside their building.",17.617,/4hezTKTuZMp0l2ufihKwPgLmfLg.jpg,"[{'id': 3576, 'logo_path': None, 'name': 'EFTI', 'origin_country': ''}, {'id': 11731, 'logo_path': None, 'name': 'Bavaria Film International', 'origin_country': 'DE'}, {'id': 5785, 'logo_path': None, 'name': 'Sandrew Metronome Sverige', 'origin_country': 'SE'}, {'id': 228, 'logo_path': '/zT2bcTDEbBkfZi2APB8DYJKLIQ3.png', 'name': 'Filmpool Nord', 'origin_country': 'SE'}, {'id': 2999, 'logo_path': '/zGSqFee9aDgDuLD6vcs2mcJUem4.png', 'name': 'SVT', 'origin_country': 'SE'}, {'id': 5403, 'logo_path': '/fAz2WhTpoMxutBA92JqlfeHEGuz.png', 'name': 'Nordisk Film & TV Fond', 'origin_country': 'NO'}, {'id': 2302, 'logo_path': '/rPXEdpqwFycAY9ZgrAJXv13qcWW.png', 'name': 'Svenska Filminstitutet', 'origin_country': 'SE'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 194617, 'logo_path': None, 'name': 'WAG', 'origin_country': ''}, {'id': 10913, 'logo_path': None, 'name': 'Fido Film AB', 'origin_country': ''}, {'id': 3555, 'logo_path': '/5vgxuOmB1UX3t6tPv6TChQCbyXf.png', 'name': 'Chimney Sweden', 'origin_country': 'SE'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'NO', 'name': 'Norway'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",2008-10-24,10785801.0,114.0,"[{'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}]",Released,Eli is 12 years old. She's been 12 for over 200 years and she just moved in next door.,Let the Right One In,0.0,7.529,2720.0,R,2008,10,24
tt1142798,0.0,/7FVuYMbCVIa32yMhrGmnaPAUYpJ.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,15450.0,en,The Family That Preys,"Alice Pratt, a hard working Christian woman, raised her two daughters while managing a simple diner of her own. Her snobbish and arrogant daughter Andrea graduated in Economic Science and works in a construction corporation while her sister Pam stayed with Alice and worked in the diner. Andrea is married to construction worker Chris, who works in the same corporation as his wife but dreams of starting up his own business. However she is being unfaithful to him - with their boss William Cartwright. William is the son of Alice's best friend, the wealthy Charlotte Cartwright. While Alice travels with Charlotte on a road trip, the ambition and infidelity of William triggers a series of events that will affect relationships in both families.",10.043,/uUbRCGI9fWF953KKoWwCUD6VMVq.jpg,"[{'id': 35, 'logo_path': '/wxrHa3nZ1K4zo65p56991INkGo6.png', 'name': 'Lions Gate Films', 'origin_country': 'US'}, {'id': 3096, 'logo_path': '/fkZTZ4veYYr3lwr2riVrVAOfeqD.png', 'name': 'Tyler Perry Studios', 'origin_country': 'US'}]",[],2008-09-12,0.0,111.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Business is like family. Keep your affairs in order.,The Family That Preys,0.0,6.593,75.0,PG-13,2008,9,12
