imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
tt1147513,0.0,/1RstTvpA9FEtPGhzxOHbroW6Nur.jpg,"{'id': 148065, 'name': 'Doraemon Collection', 'poster_path': '/4TLSP1KD1uAlp2q1rTrc6SFlktX.jpg', 'backdrop_path': '/rc6OFcSasL5YxBRPUQVwxmVF6h5.jpg'}",0.0,"[{'id': 16, 'name': 'Animation'}]",,31352.0,ja,映画ドラえもん のび太の太陽王伝説,"Doraemon and its friends open a hole in the time and they're travel to the Country of Mayana, a lost Mayan civilization in the jungle. There, Nobita will know its perfect double, prince Thio, heir to the throne. Both will decide to interchange papers to try to save to the Country of Mayana of the claws of the infernal Ledina witch and her evil forces.",10.251,/5j3ph4Jvtf87ChHzSnmZt2iImCP.jpg,"[{'id': 5141, 'logo_path': '/fK2QKfHdSdw42Xx4MiD7KhDufBV.png', 'name': 'Shin-Ei Animation', 'origin_country': 'JP'}, {'id': 9149, 'logo_path': '/isLUpud9N56ifftJZ4XvzwBBpoG.png', 'name': 'Shogakukan', 'origin_country': 'JP'}, {'id': 9300, 'logo_path': '/9sSD1XufVCJWAadNiC9Mwu994VD.png', 'name': 'TV Asahi', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2000-03-04,0.0,93.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Doraemon: Nobita's the Legend of the Sun King,0.0,7.3,47.0,
tt12695338,0.0,/7XR1J9zW993pdWLwXXyfsJY8fGR.jpg,,0.0,"[{'id': 27, 'name': 'Horror'}]",,783061.0,en,All American Massacre,"Incarcerated for over twenty-four years in solitary at a Texas State Psychiatric Hospital, one of the most notorious serial killers of the past century, Chop Top Sawyer, is interviewed by a tabloid news crew. Recalling fond memories of happier times, we flashback to the '70s and get a ""taste"" of life during one fateful evening for four youths encountering his hospitality as we join him for an over-the-top killing spree. As the interview winds to a close the crew get more than they bargained for as they experience what is to be the last in a long line of these all american massacres.",2.059,/awChGrrNgD6XcYU8nZUVhjvXvdI.jpg,"[{'id': 194569, 'logo_path': None, 'name': 'Phosphor Films', 'origin_country': ''}, {'id': 194570, 'logo_path': None, 'name': 'Serial Filmakers Inc', 'origin_country': ''}, {'id': 194571, 'logo_path': None, 'name': 'Abominable Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-01-01,0.0,60.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,No One Will Survive,All American Massacre,0.0,0.0,0.0,NR
tt1315895,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,1147075.0,ru,Сиреневые сумерки,"By the will of fate, 17-year-old Roman becomes a patient of an old private clinic located on the seashore. While waiting for a complicated operation, he meets a mysterious Professor and a beautiful but unpredictable nurse Anna, not realizing that now his life will depend entirely on their desires and actions.",0.6000000000000001,/wmOl11UtuV27RrBMvCoMcPyq4Bp.jpg,[],"[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2000-07-14,0.0,98.0,"[{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Lilac Twilight,0.0,0.0,0.0,
tt13964346,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,991905.0,cn,萬劍之王,,0.6000000000000001,,[],[],1963-01-29,0.0,0.0,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,The King of Swords,0.0,8.0,1.0,
tt14438542,0.0,,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,1117174.0,ja,トワイライトシンドローム〜卒業〜,"In a private school built 70 years ago in wooded areas, tragic events begin to occur. Seemingly innocent occult play by a few girls turns into a bloody fight with mystical forces.",2.653,/5gF7YD1sji3t5kkBBbAG1S3fB1R.jpg,"[{'id': 36342, 'logo_path': '/3xYrMZn6SrupK4R83EUgNPjzqj4.png', 'name': 'Sammy', 'origin_country': 'JP'}, {'id': 157799, 'logo_path': None, 'name': 'Spike K.K.', 'origin_country': ''}, {'id': 15330, 'logo_path': None, 'name': 'Tsuburaya Eizo', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2000-09-23,0.0,83.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Twilight Syndrome: Graduation,0.0,0.0,0.0,
tt14739558,0.0,,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",,1099101.0,cn,屍前想後,,1.208,/d5cQVHiFEhXbu1T2Xz3Td9L5gyP.jpg,[],"[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2000-01-01,0.0,84.0,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,Long Way from Home,0.0,0.0,0.0,
tt1632588,0.0,/jmIfhmNjRgl0kBdim9vtZweDb3k.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,159190.0,ja,ピンチランナー,"Minugishi Ayumi (Abe) is a student of Asahina High School, and the lone member of its Track and Field club. She seems hard to speak to, and despite being a good, quiet student, not many people care to know much about her. One day, a fire breaks out in the place that houses all the track and field supplies, and Ayumi is unable to get out. An aspiring member of the club, Hasegawa Sanae, cries out for someone to save her, but Ayumi cannot remember the face of whomever it was who took her out of the fire.  The events that follow the fire unknowingly change Ayumi's solitary life, and she will find herself leading Sanae, Michiko, Tomoko, Maho, Reiko and Ikue into a race where the goal is much more than just getting past the line in first place.",0.736,/d8DKsw58BCpQTqvQKm3PHWa1sh1.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2000-05-20,0.0,107.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Pinch Runner,0.0,4.0,2.0,
tt1831837,0.0,/sPtSYAHJhiepuIXqoKrV8lnWX3d.jpg,,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,720041.0,ru,Звериные войны,"In a galaxy far, far away, a tiny planet is ravaged by a long war between two animal tribes: Biters and Slashers. Both tribes decide to settle their dispute by playing the Game of Animal Football. You are in for a treat if you like major hits, unnecessary roughness, and illegal use of claws and other body parts.",1.4,/p3B2nuyuBAq76ERWWrPpQHfkDLS.jpg,"[{'id': 188988, 'logo_path': None, 'name': 'Odesa Animation Studio', 'origin_country': 'UA'}]","[{'iso_3166_1': 'UA', 'name': 'Ukraine'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-01-01,0.0,73.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,The First and Only Animated Lampoon on Football,Animal Wars,0.0,5.0,1.0,
tt1934227,0.0,/hj4mKOMshY9rYcJWrUtcut75cQC.jpg,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,610574.0,fa,دست‌های آلوده,Diba and Siamak with the help of a young couple Nader and Roya decide to steal from a wedding ceremony. They steal some jewelry and escape but the cops are after them.,0.6000000000000001,/yWVpXFxL3SPj5P9cTaihrId1ipW.jpg,[],[],2000-02-01,0.0,99.0,"[{'english_name': 'Persian', 'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,,Corrupt Hands,0.0,0.0,0.0,
tt2131677,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,626058.0,ja,月,"A humanity drama set in Asakusa. Natsumi, a third-year high school student, moved to Tokyo when his grandmother died. Haruka, the flower-shaped stripper who is the mother, cannot hide the dreadfulness from the sudden appearance of her daughter. Living together is always addicted, Natsumi refuses her mother. On the other hand, Haruka is faced with a lover's debt problem.",1.22,/dwWSWwQV4wTR8e0Ty9ROsq27Yed.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2000-07-08,0.0,113.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,The Moon,0.0,0.0,0.0,
tt2156981,0.0,/8oCCm2he91oW4kc65uOYNWm7frJ.jpg,,0.0,"[{'id': 16, 'name': 'Animation'}]",http://www.burbankanimation.com/pages/silnight.html,117153.0,en,Silent Night: The Story of the First Christmas,"Abib, a naughty irresponsible donkey, is purchased by Joseph to transport his wife, Mary, to Bethlehem for the birth of their baby. On the journey, Abib finds himself playing a vital role in the greatest story ever told - the birth of Christ.",1.328,/m0XooG7KDWiWCBug5xy7vpQyV2V.jpg,"[{'id': 40453, 'logo_path': None, 'name': 'Bridgestar Entertainment', 'origin_country': ''}, {'id': 65288, 'logo_path': '/iXd0oGOIsFTL4kKz0knYT2VMuMJ.png', 'name': 'Burbank Animation Studios', 'origin_country': 'AU'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-09-26,0.0,50.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The greatest story ever told.,Silent Night: The Story of the First Christmas,0.0,7.0,2.0,
tt2158453,0.0,,,0.0,[],,927829.0,en,Dark Blood,An evil vampire has found the girl with a blood type that will allow him to breed a new race of vampires. It's up to the slacker John and his friends to stop him before it is too late.,0.6000000000000001,/ujxmU5ZNutjL3dZuxwyCKbcmMeH.jpg,[],[],,0.0,93.0,[],Released,,Dark Blood,0.0,0.0,0.0,
tt2199776,0.0,,,0.0,"[{'id': 27, 'name': 'Horror'}]",http://maggotfilms.com/maggot-films/my-crepitus/,253365.0,en,I Never Left the White Room,The violent hallucinations of an incarcerated psychiatric patient.,1.329,,"[{'id': 47973, 'logo_path': None, 'name': 'MagGot Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-01-01,0.0,75.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,I Never Left the White Room,0.0,4.0,3.0,
tt2266849,0.0,,,0.0,[],,384564.0,fa,تکیه بر باد,"A young man leaves the sleepy confines of his village and moves to the buzzing capital of Tehran to find a job. He leaves behind his mother and fiancee, promising to return after saving enough money for the wedding. Utterly engrossed in his new life in the capital city, he encounters someone captivating enough to make him almost forget about the life he left behind. However, a shocking announcement brings him back to cold reality.",1.095,/kaCclQKI82yHZ5mbmfJ1AS2C6gv.jpg,[],[],2000-01-01,0.0,0.0,"[{'english_name': 'Persian', 'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,,Leaning on the Wind,0.0,0.0,0.0,
tt2385237,0.0,,,0.0,[],,905039.0,en,The Hands of a Madman,Two detectives investigating a series of murders encounter a mad scientist who claims to have created a synthetic being.,0.6000000000000001,/9QBUBWpKgoWfLwCqNyTB0ekil9E.jpg,[],[],2000-05-05,0.0,87.0,[],Released,,The Hands of a Madman,0.0,0.0,0.0,
tt2661416,0.0,/nORIlmJX8JFMVkfGvz0JFi4NIsJ.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,284858.0,en,StreetPunk: The Movie,"Documenting the UK Punk Rock scene just prior to the turn of the new century. Never fully finished, it is a compilation of footage from around the UK at the end of the 90's, including a street party outside the Sex Pistols reunion gig.",0.6000000000000001,/uYwTrSuJt7TFl8xR9aPW1ZBjYaM.jpg,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2000-01-01,0.0,120.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,StreetPunk: The Movie,0.0,0.0,0.0,
tt2759362,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,408593.0,kn,Munnudi,"A film based around the life of a Muslim woman, Rukhia Begum, set in the coastal regions of Dakshina Kannada. She gets married to an Arab businessman who later deserts her. The story essays Rukhia Begum's struggles to protect her daughter.",0.627,,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2000-10-27,0.0,108.0,"[{'english_name': 'Kannada', 'iso_639_1': 'kn', 'name': '?????'}]",Released,,Munnudi,0.0,0.0,0.0,
tt3186794,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,462778.0,cn,缽蘭街馬王,"Kit, a smart and enthusiastic rascal under his leader Tung, successfully builds up his prosperous prostitution business on Portland Street. However, he can't resist the seduction of two young prostitutes, which initiates with another triad leader. He is severely attacked and injured and is eventually betrayed...",2.042,/95EKMHEcTi9nC7lGLPGFOOoa6IS.jpg,[],"[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2000-10-19,0.0,96.0,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,Story of Prostitutes,0.0,0.0,0.0,
tt3379736,0.0,,,0.0,[],,1111927.0,cn,借黑錢,"The Sergeant of the Hong Kong Police Force, Michael, is assigned to investigate an international finance company. It is involved in many cases of money-laundry by an international gang, and his former colleague may also be involved in them.",0.6000000000000001,/s4mp2xS7aF1uxTZfyZ2Z5fOHnSB.jpg,[],[],2000-04-06,0.0,90.0,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,Money Laundry,0.0,0.0,0.0,
tt3626868,0.0,,,0.0,"[{'id': 53, 'name': 'Thriller'}]",,429670.0,cn,殺夫遊戲,"Jade enjoys married life, but after her husband accepts a promotion and becomes the president of his company, he focuses almost exclusively on his work, neglecting her needs. To revive their marriage, Jade insists on taking a trip with her husband. However their relationship takes a turn for the worse when she meets a man on their trip…and asks him to kill her husband.",3.753,/eeHsfSaCFZsnIKGztkPnWiEwmyU.jpg,[],"[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2001-07-06,0.0,86.0,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,Could You Kill My Husband Please?,0.0,0.0,0.0,
tt4164572,0.0,,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",,378913.0,zh,X-Cop Girls,"Hong Kong detective Chan [Anthony Wong] travels to the mainland city of Quangxi in search of the killer of his partner years earlier. Along with his new partner Lily Yeung [Li Fei], a mainlander living and working in Hong Kong, they enlist help from Wendy Wu [Carrie Ng], chief of an elite all-female SDU.",1.375,,"[{'id': 72400, 'logo_path': None, 'name': 'Winson Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2000-11-02,8.0,88.0,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,X-Cop Girls,0.0,4.0,1.0,
tt4245838,0.0,,,0.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",,426268.0,en,Into the Void,"A college freshman invites his younger brother to hang out with him at his new school, but that one night will ultimately haunt him the rest of his life.",1.587,,"[{'id': 83423, 'logo_path': None, 'name': 'The Sherwood Players', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-06-02,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Concentrate. Focus. Relax. You're Hallucinating.,Into the Void,0.0,0.0,0.0,
tt4518384,0.0,,,0.0,[],,354049.0,en,Gordon Lightfoot: Live in Reno,"Recorded in 2000, in his first television special in 20 years, Gordon Lightfoot and his band perform the songs that brought him international fame including Sundown, Wreck of the Edmund Fitzgerald, If You Could Read My Mind, Don Quixote, Carefree Highway and Early Morning Rain.",1.461,/1M28IiU1BMRqoQHhiuzLv28AO6q.jpg,[],[],2002-01-29,0.0,87.0,[],Released,,Gordon Lightfoot: Live in Reno,0.0,0.0,0.0,
tt4794734,0.0,/bKwfTrARLWxS1gjN2aXJgQbWAt1.jpg,,0.0,"[{'id': 16, 'name': 'Animation'}]",,426596.0,en,Robin and the Dreamweavers,"Robin, the first girl born in Cyberspace, becomes a virtual DJ for Brenda Plump's new virtual reality nightclub. However, she soon gains the attention of the leather-clad dominatrix XXX (pronounced ""Triple X""), a cyber being who wants to enter the real world to turn everyone into sex-crazed maniacs. With the help of a band of psychic cartoon characters, Robin learns that her unique birth grants her special powers that help her face off against XXX.",1.551,/lv5Cil6Gc8arZ2c1VdMjgBUQZPR.jpg,[],[],2000-05-03,0.0,75.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Robin and the Dreamweavers,0.0,3.0,3.0,
tt5493684,0.0,,,0.0,"[{'id': 16, 'name': 'Animation'}]",,304443.0,it,Il principe dei dinosauri,"Join Rakhal, Prince of the Land of Ice, and his five dinosaur friends on a journey to find the meaning of an ancient parchment. The friends must free Princess Aura and bring peace back to the land in this high quality animated feature.",0.662,,"[{'id': 10204, 'logo_path': '/uerlT3aS7Oxf8tn05qc9dqx84kC.png', 'name': 'Mondo TV', 'origin_country': 'IT'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-01-01,0.0,0.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Il principe dei dinosauri,0.0,5.5,1.0,
tt6174238,0.0,,,0.0,"[{'id': 80, 'name': 'Crime'}]",,223878.0,cn,冷戰,"Since the death of his wife three years ago, Ka Chu has become an assassin for Maria who has feelings for him that he cant reciprocate. On a mission in Seoul to take out Chue Chung, the Taiwanese gangster who controls South East Asia, Ka Chu realises that over these three years hes systematically taken out almost the whole of Chungs generation, leaving his younger brother Yung to take control. Realising that hes the next target with Marias finger on the trigger, an injured Ka Chu goes on the run with Kinko, a Korean woman he rescues from Chungs sexual advances, pursued by Yung and rogue Seoul policeman Wu.",1.508,/4p58ILmqsfPGS9iRCX3riekJt8e.jpg,[],"[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2000-06-17,0.0,91.0,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,Cold War,0.0,2.0,2.0,
tt7197642,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,872676.0,en,"Goodbye, Merry-Go-Round",Maryland  comedy,0.6000000000000001,,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-12-12,0.0,90.0,[],Released,,"Goodbye, Merry-Go-Round",0.0,0.0,0.0,
tt1283956,0.0,/xWX5Do25HHAQq8atjDyO6NGioFx.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}, {'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}]",,82572.0,te,స్టూడెంట్ నెం.1,"At his father's request, Aditya attends a law college in the coastal metropolis of Visakhapatnam, although he actually wanted to become an engineer. On the first day he meets the beautiful Anjali. Over time, the female student slowly begins to become interested in the strange newcomer, who acts nice and friendly but doesn't seem to be interested in anything else. The college is notorious for its disobediently and disorderly students. It's not the professors who are in charge on campus, but rather the student leader Satya. He is also in love with Anjali and sees Aditya as a competitor who needs to be put in his place. So Aditya faces multiple problems as he tries to reform the unruly students while dealing with his terrible past that everyone doesn't know about.",2.456,/5R3plOFdnoZyIVcXRKUcsHhI9RW.jpg,"[{'id': 104527, 'logo_path': None, 'name': 'Swapna Cinema', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2001-09-27,0.0,155.0,"[{'english_name': 'Telugu', 'iso_639_1': 'te', 'name': 'తెలుగు'}]",Released,,Student No. 1,0.0,5.1,7.0,
tt1344376,0.0,,,0.0,[],,891282.0,en,The Creep,A sleazy creep comes out at night to terrorize a small town in California.,0.6000000000000001,,[],[],,0.0,60.0,[],Released,Get gone fast if you see The Creep,The Creep,0.0,0.0,0.0,
tt1431314,0.0,/7mYopjjlMpuLZunQQyPdi9BUTqi.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,458868.0,fa,شب یلدا,"Hamed is unemployed. Meanwhile, his wife and daughter immigrate to Europe for a better future. Missing his family, he imprisons himself and starts to revise his life in isolation.",0.771,/harAJBmwe83qVYcw4z2cr4RfQZ.jpg,"[{'id': 91662, 'logo_path': None, 'name': 'Farhange Tamasha', 'origin_country': ''}]","[{'iso_3166_1': 'IR', 'name': 'Iran'}]",2001-01-01,0.0,85.0,"[{'english_name': 'Persian', 'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,,The Longest Night,0.0,6.5,6.0,
tt15554712,0.0,/oLA9z8TEylpWN8FrMtPnhU8HbEo.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,626547.0,ja,天使の体温,"Aketo is 20 year old college student living in Tokyo. He has an older lover named Hiroshi who lives in Kyoto. One day, Aketo meets a young woman Harumi who is wandering around in Tokyo. Harumi rolls into Akato's house.",0.6000000000000001,/dFGLuo2QIN7qhko12EWY6Vn5Gfx.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2001-07-25,0.0,82.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Angel's Body Temperature,0.0,0.0,0.0,
tt1764172,0.0,,,250000.0,"[{'id': 53, 'name': 'Thriller'}]",,228977.0,en,Among Thieves,"Three friends, Victor, Amy and David, reunite after 10 years and uncover one of the key, hidden reasons for the war in Iraq.",0.6000000000000001,/glojnl3N5QQ8xxsDMUdvZ1YXUuT.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-01-01,0.0,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Among Thieves,0.0,0.0,0.0,
tt1924315,0.0,,,0.0,[],,982128.0,xx,Majestica: The Big Phone,"A splashy experimental feature in which a dozen characters (both living and dead) create the film they are in. Using symbolism, color and musical cues (but no dialogue) the movie only hints at the actions behind each striking image. The film moves back and forth between present, past and future and there are twelve characters. It is almost like doing a puzzle—frustrating until things fall together. There is a gay aspect to the film as one of the characters flashes back to a gay love affair he was once involved with in Mexico and there is a great deal of male skin as well.",0.6000000000000001,/yBtZdlYOnVftape5oK74NiSPak4.jpg,[],[],2001-04-12,0.0,100.0,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Majestica: The Big Phone,0.0,0.0,0.0,
tt1935787,0.0,,,0.0,"[{'id': 28, 'name': 'Action'}]",,786392.0,zh,戰龍,"Shelly Wong creates a high concept video game that has big market potential, A Triad boss get s wind of it and hires a posse of ninjas to steal it.",1.542,/4fCE5ctaqXTAUzBl029b47gOgt5.jpg,"[{'id': 48805, 'logo_path': None, 'name': 'Changchun Film Studio', 'origin_country': 'CN'}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2001-01-01,0.0,90.0,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Dragon the Master,0.0,4.0,1.0,
tt19637696,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,290640.0,en,The Tower of Babble,"Three different scenarios, intercut, all using the same words but with very different meanings. A corrupt cop is more interested in the money on the criminals he catches than justice; a young woman discovers she's pregnant, and her boyfriend is unfeeling; and a young man calls a prostitute it's the first time for both, and neither can go through with it. Ultimately, all the stories come together.",1.237,/cfswz1MIgxWbTZT4EvnL4zdmPLv.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-02-01,0.0,22.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Tower of Babble,0.0,2.0,1.0,
tt1967539,0.0,/ea7tdnKhqJsAu8fd7RRq8MBMIrv.jpg,"{'id': 950671, 'name': 'Kamen Rider Agito Collection', 'poster_path': '/8aZMsxZ0Vzk4e6Uk6ItYonqVxEF.jpg', 'backdrop_path': None}",0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",,268673.0,ja,劇場版 仮面ライダーアギト PROJECT G4,"Shouichi encounters a teenage girl called Sayaka, who ran away from a military facility because of an attack by the Ant Lords. Sayaka has a supernatural ability to foresee the future. Risa Fukami, of the military group GA, wants to use that power to enhance the newly-made G4 System, which was based upon designs stolen from Ozawa.  Now, Agito and Gills must fight to stop the Ant Lords' attack, as G3 and G4 settle their score.",3.015,/8Ib5YCu3opbGlO8YuQ30tVRYnuc.jpg,"[{'id': 5822, 'logo_path': '/qyTbRgCyU9NLKvKaiQVbadtr7RY.png', 'name': 'Toei Company', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2001-09-22,0.0,70.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Kamen Rider Agito: Project G4,0.0,6.5,4.0,
tt2253998,0.0,,,0.0,[],,299083.0,en,Widespread Panic: Live at Oak Mountain,"This DVD documents a 2000 concert by the hardworking rock band Widespread Panic. The disc contains a standard full-frame transfer. English soundtracks are rendered in both Dolby Digital 5.1 and Dolby Digital Stereo. There are neither subtitles nor closed captions on this release. In addition to over 20 songs, the disc contains a photo gallery and interviews with the individual members of the band. This is a great disc if you love the band, and it may win over some new fans, but there is little here for anyone else.",0.897,/daIS1yN9kJUISkrfdIMYcSeDMEX.jpg,[],[],2001-10-09,0.0,153.0,[],Released,,Widespread Panic: Live at Oak Mountain,0.0,0.0,0.0,
tt2431894,0.0,,,0.0,"[{'id': 80, 'name': 'Crime'}]",,1150055.0,cn,夜車之血青年,,0.666,/tuVWb6oT0zPLyioKZBkGUvaDyu7.jpg,[],[],2001-03-15,0.0,96.0,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,Hot Rod,0.0,0.0,0.0,
tt2487986,0.0,,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,869930.0,en,Alfred Hitchcock's Gun,Remake of Rope,0.6000000000000001,,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-11-11,0.0,90.0,[],Released,,Alfred Hitchcock's Gun,0.0,0.0,0.0,
tt2957918,0.0,,,2000.0,"[{'id': 35, 'name': 'Comedy'}]",,602589.0,en,Toaster,"Michael Callahan doesn't know what he wants, but his toaster does.",0.871,/ukW2upqg9sJrx6ucsF5REY9qQUc.jpg,"[{'id': 118416, 'logo_path': None, 'name': 'Wolf In Wool Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-05-03,0.0,85.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Now is not the time for toast.,Toaster,0.0,0.0,0.0,
tt3314212,0.0,,,250000.0,"[{'id': 18, 'name': 'Drama'}]",,1182321.0,en,A Letter from My Father,"Inspired by a true incident, a young man returns home to bury his father and reconcile with his childhood sweetheart over a tragedy in their youth.",4.969,,"[{'id': 209289, 'logo_path': None, 'name': 'Spanish Moss Productions, LP', 'origin_country': ''}, {'id': 209290, 'logo_path': None, 'name': 'TigerLily Media', 'origin_country': ''}]",[],2001-10-18,0.0,75.0,[],Released,,A Letter from My Father,0.0,0.0,0.0,
